"Date","Adjusted","logprice","logret"
2020-01-13,26.104549,3.26210959032944,0.00290908498111753
2020-01-14,26.189857,3.26537219840544,0.00326260807599699
2020-01-15,26.275167,3.26862427259439,0.0032520741889468
2020-01-16,26.379433,3.27258465350245,0.00396038090806794
2020-01-17,26.493176,3.27688719039697,0.00430253689451243
2020-01-20,26.550049,3.27903159326063,0.00214440286366591
2020-01-21,26.531094,3.27831740363568,-0.000714189624955619
2020-01-22,26.559528,3.27938855336599,0.00107114973031086
2020-01-23,26.597443,3.28081508334753,0.00142652998154125
2020-01-24,26.521616,3.27796009860448,-0.0028549847430499
2020-01-27,26.341518,3.27114632563403,-0.0068137729704465
2020-01-28,26.436302,3.27473814135896,0.00359181572493084
2020-01-29,26.445786,3.27509682614091,0.000358684781950114
2020-01-30,26.436302,3.27473814135896,-0.000358684781950114
2020-01-31,26.180378,3.26501019888019,-0.0097279424787704
2020-02-03,26.246731,3.26754144794938,0.00253124906918645
2020-02-04,26.455263,3.27545511771662,0.00791366976724106
2020-02-05,26.673275,3.28366212780533,0.0082070100887055
2020-02-06,26.805975,3.28862481042885,0.00496268262351984
2020-02-07,26.663794,3.28330661520302,-0.00531819522582877
2020-02-10,26.805975,3.28862481042885,0.00531819522582877
2020-02-11,26.86285,3.29074429119971,0.00211948077086266
2020-02-12,26.948162,3.2939150946582,0.00317080345848852
2020-02-13,26.929205,3.29321138540744,-0.000703709250761797
2020-02-14,26.995554,3.29567218577862,0.00246080037118279
2020-02-18,27.023989,3.29672495301977,0.00105276724115377
2020-02-19,27.109299,3.29987680555914,0.00315185253937278
2020-02-20,27.128254,3.30057576779926,0.000698962240117673
2020-02-21,26.995554,3.29567218577862,-0.00490358202064423
2020-02-24,26.559528,3.27938855336599,-0.0162836324126303
2020-02-25,25.981321,3.25737785675503,-0.0220106966109546
2020-02-26,25.772793,3.24931940063073,-0.0080584561242989
2020-02-27,25.346247,3.23263067173983,-0.0166887288909092
2020-02-28,24.654297,3.20495120578346,-0.0276794659563615
2020-03-02,25.071362,3.22172623857643,0.016775032792963
2020-03-03,24.853352,3.21299263278191,-0.00873360579452154
2020-03-04,25.422075,3.23561789106874,0.0226252582868334
2020-03-05,25.061882,3.22134804640865,-0.0142698446600877
2020-03-06,24.521593,3.19955407633129,-0.0217939700773564
2020-03-09,21.971802,3.08975990397063,-0.109794172360667
2020-03-10,22.673231,3.12118497752234,0.0314250735517083
2020-03-11,21.611609,3.07323062401731,-0.0479543535050269
2020-03-12,18.995464,2.94420021382216,-0.129030410195151
2020-03-13,20.758518,3.03295666846626,0.0887564546440989
2020-03-16,18.749018,2.93114137771156,-0.101815290754702
2020-03-17,19.260872,2.95807568052681,0.0269343028152575
2020-03-18,17.933847,2.8866898212121,-0.0713858593147139
2020-03-19,18.483612,2.91688450166024,0.0301946804481426
2020-03-20,18.028635,2.89196132719455,-0.0249231744656893
2020-03-23,17.033361,2.83517383280637,-0.0567874943881779
2020-03-24,19.080774,2.9486812312351,0.113507398428722
2020-03-25,19.883791,2.9899048772136,0.0412236459784996
2020-03-26,20.305424,3.01088804247651,0.0209831652629147
2020-03-27,19.280094,2.95907316468919,-0.0518148777873249
2020-03-30,19.83588,2.98749241900181,0.0284192543126265
2020-03-31,20.295841,3.01041598821032,0.0229235692085097
2020-04-01,19.625061,2.9768073719439,-0.0336086162664264
2020-04-02,19.941288,2.99279235622895,0.0159849842850517
2020-04-03,19.730474,2.98216434407438,-0.0106280121545694
2020-04-06,20.698311,3.03005210273944,0.0478877586650586
2020-04-07,20.736639,3.03190213566728,0.00185003292784724
2020-04-08,21.225351,3.05519626916315,0.0232941334958641
